X,Y,ID,LOCN,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,LABEL,MAP_DESC,MPD_DESC,LD,FULLNAME,CDSCODE,CHARTER,MAP_TYPE_MAPPING,TOOLTIP,NLA_URL
-118.360540128350991,34.1595695596029,803,7192,TOLUCA LAKE ES,4840 CAHUENGA BLVD,NO HOLLYWOOD,91601,E,ES,Toluca Lake,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Toluca Lake Elementary School,19647336019517, ,ES,Name: Toluca Lake Elementary School\nAddress: 4840 CAHUENGA BLVD NO HOLLYWOOD 91601,navigatela/reports/lausd_school_report.cfm?PK=803
-118.368499750036179,34.178591939460283,804,5918,OXNARD ES,10912 OXNARD ST,NO HOLLYWOOD,91606,E,ES,Oxnard St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Oxnard Street Elementary School,19647336018626, ,ES,Name: Oxnard Street Elementary School\nAddress: 10912 OXNARD ST NO HOLLYWOOD 91606,navigatela/reports/lausd_school_report.cfm?PK=804
-118.368827123875519,34.147432529215251,805,6288,RIO VISTA ES,4243 SATSUMA AVE,NO HOLLYWOOD,91602,E,ES,Rio Vista,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Rio Vista Elementary School,19647336018907, ,ES,Name: Rio Vista Elementary School\nAddress: 4243 SATSUMA AVE NO HOLLYWOOD 91602,navigatela/reports/lausd_school_report.cfm?PK=805
-118.212546989943206,34.13631497435162,806,3507,EAGLE ROCK ES,2057 FAIR PARK AVE,LOS ANGELES,90041,E,ES,Eagle Rock,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Eagle Rock Elementary School,19647336016836, ,ES,Name: Eagle Rock Elementary School\nAddress: 2057 FAIR PARK AVE LOS ANGELES 90041,navigatela/reports/lausd_school_report.cfm?PK=806
-118.605098446087283,34.09293757695972,807,7198,TOPANGA ES,22075 TOPANGA SCHOOL RD,TOPANGA,90290,E,CCA,Topanga,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Topanga Learn-Charter Elementary School,19647336019525,Y,CHAR,Name: Topanga Learn-Charter Elementary School\nAddress: 22075 TOPANGA SCHOOL RD TOPANGA 90290,navigatela/reports/lausd_school_report.cfm?PK=807
-118.238017968599578,34.091129024326463,808,3479,DORRIS PLACE ES,2225 DORRIS PL,LOS ANGELES,90031,E,ES,Dorris Pl,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Dorris Place Elementary School,19647336016802, ,ES,Name: Dorris Place Elementary School\nAddress: 2225 DORRIS PL LOS ANGELES 90031,navigatela/reports/lausd_school_report.cfm?PK=808
-118.182942857099235,34.117742966712669,809,4082,GARVANZA ES,317 N AVE 62,LOS ANGELES,90042,E,ES,Garvanza,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Garvanza Elementary School,19647336017230, ,ES,Name: Garvanza Elementary School\nAddress: 317 N AVE 62 LOS ANGELES 90042,navigatela/reports/lausd_school_report.cfm?PK=809
-118.204152729097004,34.102000731647351,810,4322,ARROYO SECO MUSM SCI,4805 SYCAMORE TERR,LOS ANGELES,90042,SP,M,Arroyo Seco Alternative,Magnet School,Span Magnet,0,Arroyo Seco Museum Science Magnet,19647331932896, ,M,Name: Arroyo Seco Museum Science Magnet\nAddress: 4805 SYCAMORE TERR LOS ANGELES 90042,navigatela/reports/lausd_school_report.cfm?PK=810
-118.202312042540896,34.091779742971383,811,4795,LATONA ES,4312 BERENICE AVE,LOS ANGELES,90031,E,ES,Latona Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Latona Avenue Elementary School,19647336017800, ,ES,Name: Latona Avenue Elementary School\nAddress: 4312 BERENICE AVE LOS ANGELES 90031,navigatela/reports/lausd_school_report.cfm?PK=811
-118.587380824594476,34.160600559134544,812,6606,SERRANIA ES CHRTR,5014 SERRANIA AVE,WOODLAND HILLS,91364,E,CCA,Serrania Ave Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Serrania Avenue Charter School for Enriched Studies,19647336019111,Y,CHAR,Name: Serrania Avenue Charter School for Enriched Studies\nAddress: 5014 SERRANIA AVE WOODLAND HILLS 91364,navigatela/reports/lausd_school_report.cfm?PK=812
-118.573181005662306,34.168660880086051,813,8880,TAFT CHRTR,5461 WINNETKA AVE,WOODLAND HILLS,91364,S,CCA,Taft Chrtr,Charter Conversion Affiliated - High School Level,High School,0,William Howard Taft Charter School,19647331938612,Y,CHAR,Name: William Howard Taft Charter School\nAddress: 5461 WINNETKA AVE WOODLAND HILLS 91364,navigatela/reports/lausd_school_report.cfm?PK=813
-118.330902037577488,34.051267959004917,814,6164,QUEEN ANNE ES,1212 QUEEN ANNE PL,LOS ANGELES,90019,E,ES,Queen Anne Pl,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Queen Anne Place Elementary School,19647336018816, ,ES,Name: Queen Anne Place Elementary School\nAddress: 1212 QUEEN ANNE PL LOS ANGELES 90019,navigatela/reports/lausd_school_report.cfm?PK=814
-118.354192272454682,34.031423652054421,815,3068,CIENEGA ES,2611 S ORANGE DR,LOS ANGELES,90016,E,ES,Cienega,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Cienega Elementary School,19647336016489, ,ES,Name: Cienega Elementary School\nAddress: 2611 S ORANGE DR LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=815
-118.312351500461432,34.035784095093348,816,1914,WIDNEY HS,2302 S GRAMERCY P,LOS ANGELES,90018,H,HS,Widney High (Spec),"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Handicapped (Special Ed),0,Joseph Pomeroy Widney High School (Spec),19647331939784, ,HS,Name: Joseph Pomeroy Widney High School (Spec)\nAddress: 2302 S GRAMERCY P LOS ANGELES 90018,navigatela/reports/lausd_school_report.cfm?PK=816
-118.388394503984074,34.16072960499887,817,3164,COLFAX ES,11724 ADDISON ST,NO HOLLYWOOD,91607,E,CCA,Colfax Ave,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Colfax Avenue Elementary School,19647336016562,Y,CHAR,Name: Colfax Avenue Elementary School\nAddress: 11724 ADDISON ST NO HOLLYWOOD 91607,navigatela/reports/lausd_school_report.cfm?PK=817
-118.327171756979368,34.088044131470561,818,7534,VINE ES,955 N VINE ST,LOS ANGELES,90038,E,ES,Vine St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Vine Street Elementary School,19647336019772, ,ES,Name: Vine Street Elementary School\nAddress: 955 N VINE ST LOS ANGELES 90038,navigatela/reports/lausd_school_report.cfm?PK=818
-118.418607787514574,33.987232274364295,819,9533,MARINA EEC,4908 WESTLAWN AVE,LOS ANGELES,90066,Z,ES,Marina EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,Marina Early Education Center, , ,ES,Name: Marina Early Education Center\nAddress: 4908 WESTLAWN AVE LOS ANGELES 90066,navigatela/reports/lausd_school_report.cfm?PK=819
-118.44992532062173,34.311463770807364,820,8306,OLIVE VISTA MS,14600 TYLER ST,SYLMAR,91342,J,MS,Olive Vista Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Olive Vista Middle School,19647336061550, ,MS,Name: Olive Vista Middle School\nAddress: 14600 TYLER ST SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=820
-118.447959003293178,34.30008587286995,821,3493,DYER ES,14500 DYER ST,SYLMAR,91342,E,ES,Dyer St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Dyer Street Elementary School,19647336016828, ,ES,Name: Dyer Street Elementary School\nAddress: 14500 DYER ST SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=821
-118.358221868800214,34.216421781611622,822,4192,GLENWOOD ES,8001 LEDGE AVE,SUN VALLEY,91352,E,ES,Glenwood,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Glenwood Elementary School,19647336017313, ,ES,Name: Glenwood Elementary School\nAddress: 8001 LEDGE AVE SUN VALLEY 91352,navigatela/reports/lausd_school_report.cfm?PK=822
-118.443318281804977,34.272861243828117,823,8843,SAN FERNANDO HS,11133 O'MELVENY AVE,SAN FERNANDO,91340,S,HS,San Fernando High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,San Fernando High School,19647331937622, ,HS,Name: San Fernando High School\nAddress: 11133 O'MELVENY AVE SAN FERNANDO 91340,navigatela/reports/lausd_school_report.cfm?PK=823
-118.439382521311387,34.226423672044405,824,3014,CHASE ES,14041 CHASE ST,PANORAMA CITY,91402,E,ES,Chase St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Chase Street Elementary School,19647336016455, ,ES,Name: Chase Street Elementary School\nAddress: 14041 CHASE ST PANORAMA CITY 91402,navigatela/reports/lausd_school_report.cfm?PK=824
-118.232374437814485,34.076230602832212,825,6836,SOLANO ES,615 SOLANO AVE,LOS ANGELES,90012,E,ES,Solano Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Solano Avenue Elementary School,19647336019277, ,ES,Name: Solano Avenue Elementary School\nAddress: 615 SOLANO AVE LOS ANGELES 90012,navigatela/reports/lausd_school_report.cfm?PK=825
-118.505800819561472,34.304955518290051,826,7422,VAN GOGH CHRTR,17160 VAN GOGH ST,GRANADA HILLS,91344,E,CCA,Van Gogh St Chrtr,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Van Gogh Charter School,19647336019673,Y,CHAR,Name: Van Gogh Charter School\nAddress: 17160 VAN GOGH ST GRANADA HILLS 91344,navigatela/reports/lausd_school_report.cfm?PK=826
-118.50382840758931,34.292693468438998,827,3545,EL ORO WAY FOR ENR STUDIES,12230 EL ORO WAY,GRANADA HILLS,91344,E,CCA,El Oro Way for Enriched Studies,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,El Oro Way for Enriched Studies,19647336016869,Y,CHAR,Name: El Oro Way for Enriched Studies\nAddress: 12230 EL ORO WAY GRANADA HILLS 91344,navigatela/reports/lausd_school_report.cfm?PK=827
-118.510828123295653,34.294704055390881,828,8137,FROST MS,12314 BRADFORD PL,GRANADA HILLS,91344,J,MS,Frost Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Robert Frost Middle School,19647336058275, ,MS,Name: Robert Frost Middle School\nAddress: 12314 BRADFORD PL GRANADA HILLS 91344,navigatela/reports/lausd_school_report.cfm?PK=828
-118.466272611664678,34.300771719552543,829,3541,EL DORADO ES,12749 EL DORADO AVE,SYLMAR,91342,E,ES,El Dorado Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,El Dorado Avenue Elementary School,19647336016851, ,ES,Name: El Dorado Avenue Elementary School\nAddress: 12749 EL DORADO AVE SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=829
-118.447033379636338,34.311773390645762,830,7014,SYLMAR ES,13291 PHILLIPPI AVE,SYLMAR,91342,E,ES,Sylmar,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Sylmar Elementary School,19647336019400, ,ES,Name: Sylmar Elementary School\nAddress: 13291 PHILLIPPI AVE SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=830
-118.416862353719125,34.304968318685923,831,4431,HARDING ES,13060 HARDING ST,SYLMAR,91342,E,ES,Harding St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Harding Street Elementary School,19647336017479, ,ES,Name: Harding Street Elementary School\nAddress: 13060 HARDING ST SYLMAR 91342,navigatela/reports/lausd_school_report.cfm?PK=831
-118.429102966142366,34.302748476415758,832,4295,GRIDLEY ES,1907 EIGHTH ST,SAN FERNANDO,91340,E,ES,Gridley St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Gridley Street Elementary School,19647336017388, ,ES,Name: Gridley Street Elementary School\nAddress: 1907 EIGHTH ST SAN FERNANDO 91340,navigatela/reports/lausd_school_report.cfm?PK=832
-118.408525387769828,34.283264633089537,833,3829,BROADOUS ES,12561 FILMORE ST,PACOIMA,91331,E,ES,Broadous,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Hillery T. Broadous Elementary School,19647336017081, ,ES,Name: Hillery T. Broadous Elementary School\nAddress: 12561 FILMORE ST PACOIMA 91331,navigatela/reports/lausd_school_report.cfm?PK=833
-118.298812512344767,34.078366915663779,834,2041,ALEXANDRIA AVE ES,4211 OAKWOOD AVE,LOS ANGELES,90004,E,ES,Alexandria Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Alexandria Avenue Elementary School,19647336015721, ,ES,Name: Alexandria Avenue Elementary School\nAddress: 4211 OAKWOOD AVE LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=834
-118.230596490915062,34.06457216075507,835,2137,ANN ES,126 E BLOOM ST,LOS ANGELES,90012,E,ES,Ann St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Ann Street Elementary School,19647336015812, ,ES,Name: Ann Street Elementary School\nAddress: 126 E BLOOM ST LOS ANGELES 90012,navigatela/reports/lausd_school_report.cfm?PK=835
-118.220270589214877,34.069327736583304,836,2014,ALBION ST ES,322 S AVE 18,LOS ANGELES,90031,E,ES,Albion St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Albion Street Elementary School,19647336015705, ,ES,Name: Albion Street Elementary School\nAddress: 322 S AVE 18 LOS ANGELES 90031,navigatela/reports/lausd_school_report.cfm?PK=836
-118.335342206311509,34.070008488220125,837,7110,3RD ST ES,201 S JUNE ST,LOS ANGELES,90004,E,ES,3rd St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,3rd Street Elementary School,19647336019467, ,ES,Name: 3rd Street Elementary School\nAddress: 201 S JUNE ST LOS ANGELES 90004,navigatela/reports/lausd_school_report.cfm?PK=837
-118.254501228706644,34.115065869952119,838,2233,ATWATER ES,3271 SILVER LAKE BLVD,LOS ANGELES,90039,E,ES,Atwater Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Atwater Avenue Elementary School,19647336015895, ,ES,Name: Atwater Avenue Elementary School\nAddress: 3271 SILVER LAKE BLVD LOS ANGELES 90039,navigatela/reports/lausd_school_report.cfm?PK=838
-118.241598134583825,34.116489216885775,839,8189,IRVING MME MAG,3010 ESTARA AVE,LOS ANGELES,90065,J,M,Irving MME Mag,Magnet School,Middle School Magnet - Self Contained,0,Washington Irving Middle School Math Music Engineering Magnet,19647336058077, ,M,Name: Washington Irving Middle School Math Music Engineering Magnet\nAddress: 3010 ESTARA AVE LOS ANGELES 90065,navigatela/reports/lausd_school_report.cfm?PK=839
-118.216595486515246,34.086449103570658,840,4959,LORETO ES,3408 ARROYO SECO AVE,LOS ANGELES,90065,E,ES,Loreto St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Loreto Street Elementary School,19647336017958, ,ES,Name: Loreto Street Elementary School\nAddress: 3408 ARROYO SECO AVE LOS ANGELES 90065,navigatela/reports/lausd_school_report.cfm?PK=840
-118.407544512660877,34.026080354426014,841,5986,PALMS ES,3520 MOTOR AVE,LOS ANGELES,90034,E,ES,Palms,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Palms Elementary School,19647336018659, ,ES,Name: Palms Elementary School\nAddress: 3520 MOTOR AVE LOS ANGELES 90034,navigatela/reports/lausd_school_report.cfm?PK=841
-118.360065530346674,34.082037752694184,842,8621,FAIRFAX HS,7850 MELROSE AVE,LOS ANGELES,90046,S,HS,Fairfax High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Fairfax High School,19647331932920, ,HS,Name: Fairfax High School\nAddress: 7850 MELROSE AVE LOS ANGELES 90046,navigatela/reports/lausd_school_report.cfm?PK=842
-118.512040946067543,34.031564325013647,843,2795,CANYON ES,421 ENTRADA DR,SANTA MONICA,90402,E,CCA,Canyon,Charter Conversion Affiliated - Elementary School Level,Elementary School,0,Canyon Elementary School,19647336016323,Y,CHAR,Name: Canyon Elementary School\nAddress: 421 ENTRADA DR SANTA MONICA 90402,navigatela/reports/lausd_school_report.cfm?PK=843
-118.462879960700789,34.044134070113778,844,2548,BROCKTON ES,1309 ARMACOST AVE,LOS ANGELES,90025,E,ES,Brockton Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Brockton Avenue Elementary School,19647336016133, ,ES,Name: Brockton Avenue Elementary School\nAddress: 1309 ARMACOST AVE LOS ANGELES 90025,navigatela/reports/lausd_school_report.cfm?PK=844
-118.443764503479926,34.002227791417653,845,2342,BEETHOVEN ES,3711 BEETHOVEN ST,LOS ANGELES,90066,E,ES,Beethoven St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Beethoven Street Elementary School,19647336015994, ,ES,Name: Beethoven Street Elementary School\nAddress: 3711 BEETHOVEN ST LOS ANGELES 90066,navigatela/reports/lausd_school_report.cfm?PK=845
-118.443658763477231,33.997058932380725,846,8907,VENICE HS,13000 VENICE BLVD,LOS ANGELES,90066,S,HS,Venice High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Venice High School,19647331939040, ,HS,Name: Venice High School\nAddress: 13000 VENICE BLVD LOS ANGELES 90066,navigatela/reports/lausd_school_report.cfm?PK=846
-118.413474027565869,33.995590340307359,847,6952,STONER ES,11735 BRADDOCK DR,CULVER CITY,90230,E,ES,Stoner Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Stoner Avenue Elementary School,19647336019350, ,ES,Name: Stoner Avenue Elementary School\nAddress: 11735 BRADDOCK DR CULVER CITY 90230,navigatela/reports/lausd_school_report.cfm?PK=847
-118.253269179641592,33.996542594728218,848,4575,HOOPER ES,1225 E 52ND ST,LOS ANGELES,90011,E,ES,Hooper Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Hooper Avenue Elementary School,19647336017628, ,ES,Name: Hooper Avenue Elementary School\nAddress: 1225 E 52ND ST LOS ANGELES 90011,navigatela/reports/lausd_school_report.cfm?PK=848
-118.228391535615245,33.980392313732146,849,5301,MIDDLETON ES,6537 MALABAR ST,HUNTINGTON PARK,90255,E,ES,Middleton St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Middleton Street Elementary School,19647336018162, ,ES,Name: Middleton Street Elementary School\nAddress: 6537 MALABAR ST HUNTINGTON PARK 90255,navigatela/reports/lausd_school_report.cfm?PK=849
-118.531476551065083,34.046912962238544,850,8798,PALISADES CH HS,15777 BOWDOIN ST,PACIFIC PALISADES,90272,S,CCI,Palisades High,Independent Charter,High School,0,Palisades Charter High School,19647331995836,Y,CHAR,Name: Palisades Charter High School\nAddress: 15777 BOWDOIN ST PACIFIC PALISADES 90272,navigatela/reports/lausd_school_report.cfm?PK=850
-118.250379008996489,34.063022828783772,851,8738,DOWNTWN BUSINESS MAG,1081 W TEMPLE ST,LOS ANGELES,90012,SS,M,Downtown Bus Mag High,Magnet School,High School Magnet - Self Contained,0,Downtown Business Magnet High School,19647331932888, ,M,Name: Downtown Business Magnet High School\nAddress: 1081 W TEMPLE ST LOS ANGELES 90012,navigatela/reports/lausd_school_report.cfm?PK=851
-118.18904110822244,34.054250361951993,852,4438,HARRISON ST ES,3529 CITY TERRACE DR,LOS ANGELES,90063,E,ES,Harrison St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Harrison Street Elementary School,19647336017487, ,ES,Name: Harrison Street Elementary School\nAddress: 3529 CITY TERRACE DR LOS ANGELES 90063,navigatela/reports/lausd_school_report.cfm?PK=852
-118.188769392696031,33.980482248328109,853,2378,NUEVA VISTA ES,4412 RANDOLPH ST,BELL,90201,E,ES,Nueva Vista,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Nueva Vista Elementary School,19647336110274, ,ES,Name: Nueva Vista Elementary School\nAddress: 4412 RANDOLPH ST BELL 90201,navigatela/reports/lausd_school_report.cfm?PK=853
-118.184026380460949,33.964091252695347,854,3548,ELIZABETH LC,4811 ELIZABETH ST,CUDAHY,90201,EJ,SS,Elizabeth Lrng Ctr,"Span School (Span School, Special Ed School)",Span School,0,Elizabeth Learning Center,19647336016885, ,SS,Name: Elizabeth Learning Center\nAddress: 4811 ELIZABETH ST CUDAHY 90201,navigatela/reports/lausd_school_report.cfm?PK=854
-118.524383772085883,34.189562607038553,855,5479,NEWCASTLE ES,6520 NEWCASTLE AVE,RESEDA,91335,E,ES,Newcastle Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Newcastle Avenue Elementary School,19647336018311, ,ES,Name: Newcastle Avenue Elementary School\nAddress: 6520 NEWCASTLE AVE RESEDA 91335,navigatela/reports/lausd_school_report.cfm?PK=855
-118.434072987188614,33.957001943392541,856,6052,PASEO DEL REY NAT SC,7751 PASEO DEL REY,PLAYA DEL REY,90293,ES,M,Paseo Del Rey Mag,Magnet School,Elementary School Magnet - Self Contained,0,Paseo Del Rey Natural Science Magnet,19647336018709, ,M,Name: Paseo Del Rey Natural Science Magnet\nAddress: 7751 PASEO DEL REY PLAYA DEL REY 90293,navigatela/reports/lausd_school_report.cfm?PK=856
-118.501906437282926,34.193004439268428,857,7390,VALLEY ALTERN MAG,6701 BALBOA BLVD,VAN NUYS,91406,SP,M,Valley Alt Mag,Magnet School,Span Magnet,0,Valley Alternative Magnet,19647331931716, ,M,Name: Valley Alternative Magnet\nAddress: 6701 BALBOA BLVD VAN NUYS 91406,navigatela/reports/lausd_school_report.cfm?PK=857
-118.406157238729236,33.972649930529961,858,3260,COWAN ES,7615 COWAN AVE,LOS ANGELES,90045,E,ES,Cowan Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Cowan Avenue Elementary School,19647336016646, ,ES,Name: Cowan Avenue Elementary School\nAddress: 7615 COWAN AVE LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=858
-118.388493474805628,33.967054747791927,859,7712,WESTPORT HTS ES,6011 W 79TH ST,LOS ANGELES,90045,E,ES,Westport Heights,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Westport Heights Elementary School,19647336019921, ,ES,Name: Westport Heights Elementary School\nAddress: 6011 W 79TH ST LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=859
-118.348085391136067,34.022861310978428,860,8600,DORSEY HS,3537 FARMDALE AVE,LOS ANGELES,90016,S,HS,Dorsey High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,0,Susan Miller Dorsey High School,19647331932383, ,HS,Name: Susan Miller Dorsey High School\nAddress: 3537 FARMDALE AVE LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=860
-118.404957195991116,33.962260429643734,861,4712,KENTWOOD ES,8401 EMERSON AVE,LOS ANGELES,90045,E,ES,Kentwood,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Kentwood Elementary School,19647336017719, ,ES,Name: Kentwood Elementary School\nAddress: 8401 EMERSON AVE LOS ANGELES 90045,navigatela/reports/lausd_school_report.cfm?PK=861
-118.344035464989702,34.017768681376182,862,3178,COLISEUM ES,4400 COLISEUM ST,LOS ANGELES,90016,E,ES,Coliseum St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Coliseum Street Elementary School,19647336016570, ,ES,Name: Coliseum Street Elementary School\nAddress: 4400 COLISEUM ST LOS ANGELES 90016,navigatela/reports/lausd_school_report.cfm?PK=862
-118.343832654387555,34.008736620944894,863,1949,MARLTON SP ED,4000 SANTO TOMAS DR,LOS ANGELES,90008,H,SS,Marlton School (Spec),"Span School (Span School, Special Ed School)",Handicapped (Special Ed),0,Marlton School (Spec),19647336060529, ,SS,Name: Marlton School (Spec)\nAddress: 4000 SANTO TOMAS DR LOS ANGELES 90008,navigatela/reports/lausd_school_report.cfm?PK=863
